Timestamp,Signature ID,Event Description,Classification,Priority,Protocol,Source IP:Port,Destination IP:Port
03/18/2024-07:21:35.340947,**,,ET SCAN Laravel Debug Mode Information Disclosure Probe Inbound,Classification: Attempted Information Leak,Priority: 2,,
03/18/2024-07:25:15.670613,**,,ET POLICY Unsupported/Fake Windows NT Version 5.0,Classification: Potential Corporate Privacy Violation,Priority: 1,,
03/18/2024-07:29:37.138962,**,,ET INFO SSH-2.0-Go version string Observed in Network Traffic,Classification: Misc activity,Priority: 3,,
03/18/2024-07:30:15.545865,**,,ET POLICY Unsupported/Fake Windows NT Version 5.0,Classification: Potential Corporate Privacy Violation,Priority: 1,,
03/18/2024-07:32:15.847841,**,,ET DROP Spamhaus DROP Listed Traffic Inbound group 22,Classification: Misc Attack,Priority: 2,,
03/18/2024-07:32:15.893125,**,,ET SCAN MS Terminal Server Traffic on Non-standard Port,Classification: Attempted Information Leak,Priority: 2,,
03/18/2024-07:32:15.900139,**,,SURICATA Applayer Detect protocol only one direction,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:33:20.990644,**,,ET SCAN MS Terminal Server Traffic on Non-standard Port,Classification: Attempted Information Leak,Priority: 2,,
03/18/2024-07:35:15.518557,**,,ET POLICY Unsupported/Fake Windows NT Version 5.0,Classification: Potential Corporate Privacy Violation,Priority: 1,,
03/18/2024-07:36:31.344638,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:36:31.344729,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:37:01.809895,**,,ET 3CORESec Poor Reputation IP group 9,Classification: Misc Attack,Priority: 2,,
03/18/2024-07:37:02.033680,**,,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:37:02.263991,**,,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:37:22.155214,**,,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:37:22.384189,**,,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:37:43.634355,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:37:43.634442,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:37:44.657985,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:37:46.673915,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:37:50.769927,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:37:56.931128,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:37:56.931201,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:37:59.910794,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:37:59.910856,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:38:07.921925,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:38:24.049949,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:39:10.289705,**,,ET SCAN Zmap User-Agent (Inbound),Classification: Detection of a Network Scan,Priority: 3,,
03/18/2024-07:39:18.140651,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:39:18.140714,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:39:19.153918,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:39:21.169976,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:39:25.233927,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:39:33.425994,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:39:49.553931,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:40:12.535280,**,,SURICATA STREAM Packet with invalid timestamp,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:40:12.535627,**,,SURICATA STREAM Packet with invalid timestamp,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:40:15.549153,**,,ET POLICY Unsupported/Fake Windows NT Version 5.0,Classification: Potential Corporate Privacy Violation,Priority: 1,,
03/18/2024-07:40:28.844694,**,,ET HUNTING ZIP file exfiltration over raw TCP,Classification: Misc activity,Priority: 3,,
03/18/2024-07:44:33.682393,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:44:33.682457,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:44:34.705970,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:44:34.953850,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:44:34.953896,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:44:36.977975,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:44:41.138002,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:44:42.864348,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:44:42.864426,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:44:44.356929,**,,ET DROP Dshield Block Listed Source group 1,Classification: Misc Attack,Priority: 2,,
03/18/2024-07:44:50.865920,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:45:06.993982,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-07:45:15.548683,**,,ET POLICY Unsupported/Fake Windows NT Version 5.0,Classification: Potential Corporate Privacy Violation,Priority: 1,,
03/18/2024-07:49:31.186354,**,,ET DROP Spamhaus DROP Listed Traffic Inbound group 20,Classification: Misc Attack,Priority: 2,,
03/18/2024-07:49:31.186354,**,,ET DROP Dshield Block Listed Source group 1,Classification: Misc Attack,Priority: 2,,
03/18/2024-07:50:15.427406,**,,ET POLICY Unsupported/Fake Windows NT Version 5.0,Classification: Potential Corporate Privacy Violation,Priority: 1,,
03/18/2024-07:50:19.574561,**,,ET 3CORESec Poor Reputation IP group 9,Classification: Misc Attack,Priority: 2,,
03/18/2024-07:55:15.450204,**,,ET POLICY Unsupported/Fake Windows NT Version 5.0,Classification: Potential Corporate Privacy Violation,Priority: 1,,
03/18/2024-07:56:38.295535,**,,ET 3CORESec Poor Reputation IP group 7,Classification: Misc Attack,Priority: 2,,
03/18/2024-07:57:27.884724,**,,ET DROP Dshield Block Listed Source group 1,Classification: Misc Attack,Priority: 2,,
03/18/2024-07:59:52.600742,**,,ET DROP Dshield Block Listed Source group 1,Classification: Misc Attack,Priority: 2,,
03/18/2024-08:00:15.434565,**,,ET POLICY Unsupported/Fake Windows NT Version 5.0,Classification: Potential Corporate Privacy Violation,Priority: 1,,
03/18/2024-08:03:31.333354,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:03:31.333414,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:03:33.364385,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:03:33.364454,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:03:35.369592,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:03:35.369652,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:04:14.103597,**,,ET 3CORESec Poor Reputation IP group 9,Classification: Misc Attack,Priority: 2,,
03/18/2024-08:04:22.102043,**,,ET CINS Active Threat Intelligence Poor Reputation IP group 54,Classification: Misc Attack,Priority: 2,,
03/18/2024-08:04:35.900978,**,,SURICATA Applayer Mismatch protocol both directions,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:05:15.541023,**,,ET POLICY Unsupported/Fake Windows NT Version 5.0,Classification: Potential Corporate Privacy Violation,Priority: 1,,
03/18/2024-08:06:11.481914,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:06:11.481981,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:06:12.498033,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:06:14.513926,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:06:16.275454,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:06:16.275506,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:06:17.422579,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:06:17.422653,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:06:21.617948,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:06:29.809918,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:06:33.268472,**,,ET DROP Dshield Block Listed Source group 1,Classification: Misc Attack,Priority: 2,,
03/18/2024-08:06:45.937978,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:07:49.871631,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:07:49.871699,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:07:50.897991,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:07:52.406272,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:07:52.406328,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:07:52.583263,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:07:52.583349,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:07:52.821403,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:07:52.913970,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:07:53.585911,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:07:55.601920,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:07:57.105974,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:07:59.665966,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:08:05.297894,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:08:07.857978,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:08:21.425925,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:08:23.985988,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:09:46.746125,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:09:46.746217,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:09:47.761990,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:09:49.185539,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:09:49.185598,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:09:51.185935,**,,SURICATA STREAM 3way handshake SYNACK resend with different ack,Classification: Generic Protocol Command Decode,Priority: 3,,
03/18/2024-08:09:52.644045,**,,SURICATA STREAM 3way handshake SYN resend different seq on SYN recv,Classification: Generic Protocol Command Decode,Priority: 3,,
